PC1,PC2,PC3,PC4
1.1626426485226675,-0.3042319037226329,-1.0639921196639248,-0.5798558321793288
2.6246600397640187,0.154389116881048,0.6758085852069182,0.04151397633536155
1.3415204224316153,-0.23532907065127776,-0.916054408744213,-0.25573286211865026
1.9156103074630189,0.19770811940813818,0.6092557776998292,0.7414250078430035
2.1174629580561426,0.1325778092871865,0.3520423284410274,0.7584314427631587
1.1009154124329388,-0.2677063167608121,-1.1717085289829583,-0.023086138409625586
2.3432244366844084,-0.010557458599788056,0.00359311951163384,0.18861130505495502
1.3780587343019237,-0.13029861192694123,-0.38835379983221674,-0.257122518971027
1.2937571756446167,-0.054999135003651216,-0.2831277285678727,0.21555906520029722
1.5634502857253232,-0.020917999151060237,-0.07552883689929717,0.12719650297197216
1.669193180002371,-0.13997962292144922,-0.5630318569768541,0.2508354718925358
1.201352103369862,-0.15361431085520835,-0.5364710863189703,-0.17243972771979227
2.0740400021192893,0.10130943799742306,0.17384391248957723,0.8134892507756695
1.4371987126168932,-0.25155038175464073,-0.7276068298330228,-0.5193889177983152
2.4213990671307726,0.14644865345985403,0.5919181058976409,0.8042633203125025
1.4203735642451645,-0.2983474399638445,-1.1304541954010612,-0.21875290233576106
1.738236948359582,0.07251026130788525,-0.029505588555506265,1.3719194145110283
1.5492333048004046,-0.18259369917472282,-0.43428781750674683,-0.6048818334117525
2.2980757915492522,0.06699032132314996,0.4294780806783882,0.02043508585819652
1.4273148566082399,-0.19299291774581864,-0.5756416625490778,-0.32093936683231566
1.8793911451327292,0.06432310320321052,0.25832846540129223,0.23271485741412332
1.3887072281904436,-0.3141680596707304,-1.161212966429203,-0.18766589099553932
1.8120774047648682,0.2522785954835681,0.9076766885634859,0.6363349938120075
0.9582749836938559,-0.2616735764714985,-1.1116467869080822,-0.0705474448888163
2.404942650972069,-0.11769249846365833,-0.25684591089086045,-0.24902626659325452
1.7117793937557269,-0.2452218165411369,-0.7852795032762427,-0.29772428493412106
1.983649802547471,0.2458796368410266,0.9294871863491192,0.4035336046888515
1.5199550862493987,-0.11434057043688492,-0.3958285756676273,-0.04955721628377001
1.8466139216906556,0.2417013776159018,0.9687951753858209,0.2709576113384938
1.274146082485052,-0.23176607026281895,-0.8229376224633356,-0.12300045044247987
2.020362567531304,0.09486241216903196,0.30509372877948654,0.6008580754677241
1.2003277256402483,-0.21334725343329486,-0.8495599503398233,0.10750726934718371
1.8919797852622557,0.0546642263080505,0.25540142263702914,-0.02543706231781023
1.4955917480723393,-0.009987639318535142,0.1249190402079386,-0.12160450775665961
1.4978781783820965,-0.15502469046468142,-0.6270514151366311,-0.1318407248696172
1.5005002288025187,-0.23734503463795928,-0.5432335792631057,-0.5497883695680054
1.7612586463230235,0.14200367532810532,0.6041775959650248,0.13470540221982316
1.5433729337892979,-0.10079103212387223,-0.2940291192560133,-0.2449421845940885
2.421801055045417,0.3010053902280115,1.3562440498879194,0.06619029423919534
1.3819399712345726,-0.07656521934001662,-0.23040334952181293,0.09458742894548143
2.135574880726798,-0.020055720020522003,-0.18189522989981458,0.30248543101329795
1.615009065002427,0.010397894023924225,0.0011342196602463948,0.7355345550224632
0.7849613360316765,-0.2808567685698835,-1.1687316020575254,0.25112432854049466
2.382069705391468,0.09747545863297054,0.6125873374831485,0.012561354119074813
1.0279185856741482,-0.34345885970020434,-1.2718165103762953,-0.15319329034380666
2.003870695582822,-0.0957068915661311,-0.2381572692784961,0.42615825346800174
1.8237143985230837,-0.050910995366713584,0.019949344562576247,-0.27006387624252004
2.346849850488217,0.11476760152354865,0.2810485150345962,0.8151462149179609
0.8062621012941839,-0.19229072155963925,-0.7817233879580436,0.11079361303390939
2.0575495639688537,0.1605561242612558,0.5871275380170115,0.29192104744154235
1.1442365419403937,-0.26588039641356137,-0.9354598424963368,-0.618833526718449
2.7949276196435595,0.206201839951321,0.8980931274583813,0.20228682774249868
0.9675707547139715,-0.09650180195630932,-0.46171371763624036,0.3094381000407023
2.206220377731164,0.10734912265855694,0.296609080173658,1.0187562693340075
1.7972342565395143,-0.27087825284784617,-0.9325717593679911,-0.27462540012048914
1.5424571652779053,-0.21526866039441506,-0.750872379067884,-0.19728063395364343
2.2970332309800625,0.0657068215893223,0.25931707596148357,0.5324305697725652
1.5326958014610867,-0.1788975844368687,-0.7029321566620205,0.38365017773371507
1.8579210318378558,0.04577759864188077,0.33808194895851185,0.32822753722993364
